seed,level,arm,settle,stage_at_call,phase_at_call,elapsed_at_call,already_green,latency_relay,latency_fixed,green_hold_relay,level_name
10210,1.4,S,55.95,GREEN,NS,4.0,1,0.04938025676545266,13.549380256765453,76.5,heavy
10211,1.4,E,110.31,YELLOW,NS,0.0,0,4.69296774893985,11.69296774893985,72.0,heavy
10212,1.4,W,131.8,GREEN,NS,1.0,0,8.702234795766714,0.20223479576671366,68.0,heavy
10213,1.4,S,79.15,ALLRED,NS,1.0,0,7.354049359335292,0.354049359335292,69.5,heavy
10214,1.4,W,120.17,ALLRED,EW,1.0,0,10.33470410912058,1.8347041091205796,66.5,heavy
10215,1.4,W,119.53,YELLOW,NS,0.0,0,4.973289680865548,2.4732896808655482,72.0,heavy
10216,1.4,W,119.88,YELLOW,NS,0.0,0,4.62143793047332,2.12143793047332,72.0,heavy
10217,1.4,S,138.24,GREEN,NS,2.0,1,0.25763272379958835,1.2576327237995883,76.5,heavy
10218,1.4,N,89.66,GREEN,NS,3.5,1,0.3417724485565259,14.841772448556526,76.5,heavy
10219,1.4,S,139.62,GREEN,NS,9.5,1,0.3846448498463815,0.3846448498463815,76.5,heavy
10220,1.4,S,137.07,GREEN,NS,4.0,1,0.42566680227463394,2.425666802274634,77.5,heavy
10221,1.4,N,66.24,GREEN,NS,1.5,1,0.2641692299434908,3.264169229943491,76.5,heavy
10222,1.4,E,157.66,GREEN,NS,2.5,0,7.344233962373892,0.3442339623738917,69.5,heavy
10223,1.4,E,120.22,YELLOW,NS,1.0,0,3.779316020995225,1.7793160209952248,73.0,heavy
10224,1.4,N,76.92,GREEN,NS,11.5,1,0.0833528379546351,0.0833528379546351,76.5,heavy
10225,1.4,N,43.58,GREEN,EW,3.5,0,5.423597334059046,0.4235973340590462,71.5,heavy
10226,1.4,E,101.78,YELLOW,NS,0.0,0,4.72230308508486,20.22230308508486,72.0,heavy
10227,1.4,E,42.03,YELLOW,EW,2.5,0,11.974980108169582,9.974980108169582,65.0,heavy
10228,1.4,E,132.79,YELLOW,NS,0.0,0,4.710300100043185,0.21030010004318456,72.0,heavy
10229,1.4,E,79.8,YELLOW,NS,1.5,0,3.1971481569535456,7.197148156953546,73.5,heavy
10230,1.4,W,150.28,YELLOW,NS,0.0,0,4.723426438305125,6.723426438305125,72.0,heavy
10231,1.4,N,92.12,ALLRED,EW,0.5,0,1.375680468992229,12.375680468992229,75.5,heavy
10232,1.4,N,75.31,GREEN,NS,1.0,1,0.19483529519672516,0.19483529519672516,76.5,heavy
10233,1.4,E,129.15,GREEN,NS,4.5,0,5.3502024661303835,0.3502024661303835,71.5,heavy
10234,1.4,E,107.42,GREEN,NS,1.0,0,8.58287901691493,14.58287901691493,68.0,heavy
10235,1.4,S,77.58,YELLOW,NS,1.5,0,9.915932523656636,0.415932523656636,67.0,heavy
10236,1.4,N,44.28,GREEN,NS,6.0,1,0.22267680244282673,0.22267680244282673,76.5,heavy
10237,1.4,S,89.77,GREEN,EW,3.0,0,6.733542033041374,14.733542033041374,70.0,heavy
10238,1.4,E,101.37,GREEN,NS,0.0,0,9.631407306750873,20.631407306750873,67.0,heavy
10239,1.4,S,64.26,GREEN,NS,21.5,1,0.24359771934054208,5.243597719340542,76.5,heavy
10240,1.4,S,54.29,GREEN,NS,0.5,1,0.20841263241472063,15.20841263241472,76.5,heavy
10241,1.4,E,84.48,GREEN,NS,1.5,0,8.02312014092385,2.523120140923851,68.5,heavy
10242,1.4,N,75.38,GREEN,EW,0.5,0,8.12224913735946,0.12224913735946075,68.5,heavy
10243,1.4,S,89.37,GREEN,EW,2.5,0,6.1266511768778,15.1266511768778,70.5,heavy
10244,1.4,S,48.91,GREEN,NS,6.5,1,0.09084001029080468,20.590840010290805,76.5,heavy
10245,1.4,N,92.83,YELLOW,NS,0.5,0,13.67429974741458,11.67429974741458,63.0,heavy
10246,1.4,W,131.83,YELLOW,NS,0.0,0,4.667344025725129,0.16734402572512863,72.0,heavy
10247,1.4,N,138.66,GREEN,EW,1.5,0,8.340713911216767,0.840713911216767,68.5,heavy
10248,1.4,N,118.99,GREEN,NS,1.0,1,0.008605315132427904,20.508605315132428,76.5,heavy
10249,1.4,N,77.98,GREEN,NS,2.0,1,0.019241880690486823,0.019241880690486823,76.5,heavy
10250,1.4,S,74.51,GREEN,NS,15.0,1,0.48806468239379797,0.48806468239379797,76.5,heavy
10251,1.4,N,51.96,YELLOW,NS,1.5,0,9.540716642830851,17.54071664283085,67.0,heavy
10252,1.4,S,141.57,GREEN,NS,4.0,1,0.4292567325758512,0.4292567325758512,76.5,heavy
10253,1.4,E,158.81,GREEN,NS,3.0,0,6.689609673001769,0.1896096730017689,70.0,heavy
10254,1.4,W,105.01,GREEN,EW,3.5,1,0.48533337665003273,16.985333376650033,76.5,heavy
10255,1.4,W,66.43,YELLOW,NS,2.5,0,2.0743591583441088,20.57435915834411,74.5,heavy
10256,1.4,W,48.38,YELLOW,NS,2.0,0,2.6186625401245536,3.6186625401245536,74.0,heavy
10257,1.4,W,86.55,GREEN,NS,4.5,0,5.4527754603980725,0.4527754603980725,71.5,heavy
10258,1.4,S,69.45,GREEN,EW,1.5,0,7.04536527373439,0.045365273734390144,69.5,heavy
10259,1.4,W,54.2,GREEN,EW,2.0,1,0.3019031268986083,0.3019031268986083,76.5,heavy
10260,1.4,W,115.04,GREEN,NS,2.0,0,7.956560237962179,6.956560237962179,69.0,heavy
10261,1.4,S,54.26,GREEN,EW,1.0,0,7.7396304628431665,15.239630462843166,69.0,heavy
10262,1.4,N,47.42,YELLOW,EW,1.5,0,3.0801492194176134,22.080149219417613,73.5,heavy
10263,1.4,E,90.62,GREEN,EW,4.5,1,0.3841845187737931,0.3841845187737931,76.5,heavy
10264,1.4,E,59.01,YELLOW,NS,1.0,0,3.991431603114634,0.4914316031146342,73.0,heavy
10265,1.4,E,83.81,GREEN,EW,2.5,1,0.19355940879314915,3.193559408793149,76.5,heavy
10266,1.4,N,67.1,GREEN,NS,19.5,1,0.39541712903120185,2.395417129031202,76.5,heavy
10267,1.4,S,46.35,ALLRED,EW,0.0,0,1.6460516286087454,0.14605162860874543,75.0,heavy
10268,1.4,E,138.2,GREEN,NS,3.5,0,6.303991207090064,18.803991207090064,70.5,heavy
10269,1.4,E,153.74,ALLRED,EW,1.0,0,10.259214300440163,3.2592143004401635,66.5,heavy
10270,1.4,W,84.98,YELLOW,NS,0.0,0,4.517212238946001,2.0172122389460014,72.0,heavy
10271,1.4,E,71.2,YELLOW,NS,0.0,0,4.797879428546281,15.797879428546281,72.0,heavy
10272,1.4,N,92.76,GREEN,EW,4.5,0,5.2401870056336435,11.740187005633643,71.5,heavy
10273,1.4,W,109.46,YELLOW,NS,0.0,0,4.538645290376792,12.538645290376792,72.0,heavy
10274,1.4,S,74.49,YELLOW,NS,1.5,0,9.514183952361378,0.01418395236137826,67.0,heavy
10275,1.4,N,44.62,GREEN,NS,0.0,1,0.37781344476309187,0.37781344476309187,76.5,heavy
10276,1.4,W,137.52,GREEN,NS,2.0,0,5.477011556611018,19.477011556611018,71.5,heavy
10277,1.4,E,58.58,YELLOW,NS,2.0,0,2.917697854493298,0.4176978544932979,74.0,heavy
10278,1.4,W,146.87,YELLOW,EW,0.5,0,12.632202422985642,10.132202422985642,64.0,heavy
10279,1.4,W,114.32,GREEN,NS,1.0,0,8.683289150661636,7.683289150661636,68.0,heavy
10280,1.4,N,117.21,GREEN,NS,1.5,1,0.28865160685347746,22.288651606853477,76.5,heavy
10281,1.4,N,41.0,GREEN,NS,16.5,1,0.49661233725198883,0.49661233725198883,76.5,heavy
10282,1.4,W,52.41,YELLOW,EW,1.0,0,13.090170774362058,0.09017077436205767,63.5,heavy
10283,1.4,E,132.95,YELLOW,NS,2.0,0,2.5520075092276784,0.05200750922767838,74.0,heavy
10284,1.4,N,149.05,GREEN,EW,1.0,0,5.948562340856171,0.44856234085617075,72.0,heavy
10285,1.4,S,71.11,GREEN,NS,9.5,1,0.39130813551652466,0.39130813551652466,76.5,heavy
10286,1.4,S,138.32,GREEN,NS,5.5,1,0.17991281518470714,1.1799128151847071,79.0,heavy
10287,1.4,E,105.49,YELLOW,NS,0.0,0,4.508612649664585,16.508612649664585,72.0,heavy
10288,1.4,W,51.49,YELLOW,EW,1.5,0,9.00684073730011,0.5068407373001094,67.5,heavy
10289,1.4,W,46.34,ALLRED,NS,0.5,0,1.1612398229127834,5.661239822912783,75.5,heavy
10290,1.4,W,71.66,GREEN,NS,0.5,0,8.339621608383823,15.339621608383823,68.5,heavy
10291,1.4,E,118.13,GREEN,EW,1.5,1,0.36520154994445875,3.8652015499444587,76.5,heavy
10292,1.4,S,81.41,YELLOW,NS,1.5,0,9.588810902867735,0.08881090286773485,67.0,heavy
10293,1.4,S,135.18,GREEN,EW,1.5,0,8.323716451574114,4.323716451574114,68.5,heavy
10294,1.4,W,158.83,GREEN,EW,3.0,1,0.17292077714913034,0.17292077714913034,76.5,heavy
10295,1.4,W,154.03,ALLRED,EW,0.0,0,11.47038579070238,2.9703857907023803,65.5,heavy
10296,1.4,E,118.38,YELLOW,NS,0.0,0,4.619779417689031,3.619779417689031,72.0,heavy
10297,1.4,N,113.2,GREEN,NS,5.5,1,0.304735595060734,0.304735595060734,76.5,heavy
10298,1.4,S,146.16,ALLRED,EW,1.0,0,0.8403245622708937,0.3403245622708937,76.0,heavy
10299,1.4,E,68.06,GREEN,NS,2.0,0,7.940489864386379,18.94048986438638,69.0,heavy
